polygon_id,polygon_name,point_id,point_name,point_wikidata_id
1299285,,448227002,Cojești,Q12111257
1299285,,7192273754,Memorialul Victimelor de la Balotești,Q3104871
1299303,,463257694,Pini,Q1472800
1299346,,262964153,Hodoni,Q221319
1299346,,34088305,Orțișoara,Q1022876
1299346,,262964481,Carani,Q730776
1299346,,243726710,Călacea,Q829413
1299432,,447931751,Târlele,Q12161328
1299432,,369682140,Gara Bobocu,Q12094302
1299432,,460061562,Brădeanca,Q12084741
1299432,,447937971,Comisoaia,Q12112172
1299589,,447927978,Ciritei,Q12170306
1299767,,460059380,Cistia,Q12170344
1299767,,460059508,Stoienești,Q12158078
1299812,,1277082274,Cetatea Halmyris,Q3437538
1299812,,281383316,Dunavățu de Sus,Q12088877
1300219,,463190161,Mândrești-Munteni,Q12123420
1300310,,262774363,Arcuș,Q1048484
1300312,,422869722,Bucerdea Vinoasă,Q837227
1300315,,422869327,Cornu,Q3888426
1300318,,422868212,Țifra,Q9095220
1300321,,380447501,Telechia,Q714155
1300450,,422870676,Doptău,Q12102087
1300451,,422870112,Rădești,Q937558
1300456,,422869787,Ciuguzel,Q3892812
1300547,,422877709,Tălmaci,Q755779
1300549,,422877713,Șiad,Q755648
1300549,,422877696,Craiva,Q854392
1300631,,454150394,Brădet,Q754817
1300631,,454152053,Păntășești,Q587575
1300633,,460352852,Maldaoci,Q1161426
1300721,,460352863,Bernadea,Q725601
1300759,,261710732,Săndulești,Q1076062
1300820,,460371530,Morțești,Q7312779
1300820,,460371531,Stârcu,Q7271071
1300822,,269447767,Tâmpa,Q714384
1300822,,269447768,Sânișor,Q713846
1300844,,460364101,Mălăești,Q674254
1300846,,454156214,Rogoz,Q725002
1300846,,454155323,Sitani,Q754959
1300846,,454156239,Zăvoiu,Q754514
1300849,,460371509,Andici,Q760666
1301003,,460363120,Valea Ulieșului,Q930101
1301003,,460362758,Căciulata,Q900664
1301003,,460362924,Curețe,Q899577
1301003,,460363110,Obârșie,Q1414324
1301003,,9069875416,Valea Ulieșului,Q930101
1301014,,463195533,Vladnicu de Sus,Q12089828
1301014,,461622631,Valea Mărului,Q2717130
1301014,,461622379,Priponeștii de Jos,Q12145380
1301014,,461622640,Mândrești,Q12123421
1301014,,259996577,Costache Negri,Q2539228
1301014,,461620885,Gara Ghidigeni,Q12094304
1301014,,461620812,Ghidigeni,Q1010196
1301014,,463299022,Podu Petriș,Q12141498
1301014,,461618846,Urlești,Q12164752
1301014,,463300176,Coroiu,Q12113246
1301014,,461618809,Corni,Q2291499
1301014,,463191465,Plăcințeni,Q12140885
1301014,,259996579,Cudalbi,Q2538137
1301015,,447919981,Porumbenii,Q826062
1301015,,9069880517,Porumbenii,Q826062
1301016,,5138579731,Csonkatorony,Q874258
1301018,,446089450,Bostănești,Q12084340
1301046,,460374143,Juc-Herghelie,Q657315
1301063,,447921249,Scoabe,Q1286440
1301067,,446095363,Vultureni,Q15929197
1301067,,446089567,Grădești,Q12097558
1301131,,446092960,Mileștii de Sus,Q12131284
1301131,,446095273,Bota,Q12084347
1301131,,446095285,Zlătari,Q12106743
1301163,,460376172,Târgușor,Q4435162
1301164,,446087133,Dospinești,Q12102209
1301167,,280526447,Porț,Q731068
1301192,,446095268,Zăpodia,Q12106651
1301195,,463297602,Horoiata,Q12167664
1301206,,447919106,Dumbrava,Q12102843
1301228,,446086000,Făgețel,Q12165390
1301262,,264224369,Podirei,Q12141551
1301262,,447920404,Cristur-Șieu,Q757088
1301269,,454157613,Pădureni,Q614597
1301271,,454150082,Buduslău,Q15966806
1301272,,446088921,Drăgești,Q12102402
1301546,,463299844,Bârzești,Q12082616
1301550,,463187068,Silvaș,Q720818
1301553,,413342770,Crăiești,Q12114619
1301587,,390403328,Trifești,Q2292706
1301587,,390401613,Făurei,Q2541988
1301595,,462251331,Poiana,Q12143130
1301595,,462249883,Baratca,Q12080971
1301595,,462250237,David,Q12099347
1301729,,460202704,Bila,Q12086497
1301869,,460377232,Crușovăț,Q369752
1301940,,460196868,Lihulești,Q12120073
1302064,,461625475,Peștera,Q579861
1302065,,461632179,Fizești,Q246877
1302067,,462585794,Buzota,Q12085458
1302254,,315494854,Măgura,Q842025
1302254,,422880772,Ciocanu,Q12170402
1302254,,262389308,Cheia,Q12109765
1302254,,315494537,Peștera,Q2081961
1302261,,422871232,Valea Vințului,Q3888873
1302261,,422871243,Hațegana,Q12167081
1302481,,422868719,Cândești,Q12109862
1302481,,422868842,Dumăcești,Q10858426
1302481,,422868823,Cocești,Q12113929
1302481,,422868693,Bădăi,Q12081455
1302481,,422868831,Coroiești,Q12113247
1302481,,422868896,Târsa-Plai,Q10858424
1302494,,461632304,Ribicioara,Q754341
1302495,,461632303,Dumbrava de Sus,Q999647
1302498,,6137111382,Brusturi,Q304518
1302500,,422870891,Nelegești,Q12124581
1302500,,422870884,Năpăiești,Q12124583
1302500,,422870838,Hoancă,Q4255364
1302500,,422870896,Peleș,Q4255554
1302500,,422870909,Sicoiești,Q12124584
1302500,,422870404,Bobărești,Q12083021
1302500,,422870409,Bilănești,Q12086564
1302500,,422870816,Brădeana,Q4222879
1302500,,422870915,Sebișești,Q12151412
1302503,,422868747,Pătrăhăițești,Q11421047
1302503,,422868731,Păntești,Q11421478
1302503,,422868622,Fața Lăpușului,Q11421018
1302683,,454155280,Giulești,Q1415551
1302683,,454155283,Măgura,Q724617
1302683,,454155297,Moțești,Q1178174
1302683,,454151600,Valea de Sus,Q755172
1302685,,460360464,Fânațe,Q615099
1302728,,460363440,Larga,Q1160191
1302728,,460363449,Moruț,Q1165570
1302728,,460363452,Titiana,Q1321741
1302768,,447918783,Ghemeș,Q12094627
1302827,,447918766,După Deal,Q12102924
1302871,,462250991,Pădureni,Q12139323
1302873,,460203985,Fundoaia,Q1004348
1302883,,1859231415,Biserica de lemn din Drăghia,Q18539854
1302883,,462245144,Drăghia,Q652789
1302883,,462245142,Baba,Q755511
1302901,,464431681,Românești,Q12148771
1302912,,464353043,Pârâu Negrei,Q12140559
1302912,,464477033,Plai,Q12140692
1302912,,464352875,Breaza,Q2606064
1302913,,463186348,Luna,Q3894713
1302913,,463186506,Moișeni,Q726007
1302925,,463186460,Cămărzana,Q647326
1302929,,464533423,Lupcina,Q12118912
1302981,,462247167,Bontăieni,Q725429
1303009,,265929375,Mogoșești,Q724596
1303011,,462253403,Plugari,Q12141092
1303013,,463186948,Dindeștiu Mic,Q754344
1303013,,454151654,Vășad,Q722465
1303013,,463186377,Ganaș,Q728758
1303013,,463187060,Sudurău,Q721529
1303013,,463186346,Căpleni,Q379146
1303013,,463186514,Crișeni,Q754193
1303014,,385069924,Ursărești,Q12164808
1303014,,462253389,Hanul Ancuței,Q12166872
1303014,,462250145,Botești,Q2719212
1303153,,462240604,Vâlcica,Q12089367
1303173,,463186775,Potău,Q724237
1303275,,463186782,Micula Nouă,Q754227
1303275,,463186856,Eteni,Q3888885
1303275,,463186770,Băbășești,Q723976
1303276,,462228532,Petroșica,Q12140279
1303277,,464547941,Vulturești,Q1170587
1303277,,464363627,Podeni,Q12141419
1303278,,464488248,Vercicani,Q12088921
1303305,,464333753,Trei Movile,Q12162289
1303314,,464435769,Cotu Dobei,Q12113813
1303425,,447928053,Păsăteni,Q12140066
1303427,,464445041,Costișa,Q12113680
1303428,,464511446,Băncești,Q12081921
1303537,,385245295,Smârdan,Q12153924
1303571,,461613095,Chiașu,Q12116356
1304139,,460206357,Vișina,Q12093609
1304141,,460206343,Greci,Q2605908
1304143,,460206374,Dumbrăvița,Q12102866
1304143,,460206373,Celnata,Q12169288
1304145,,460206419,Răscolești,Q12147647
1304151,,460206644,Cărămidaru,Q12109625
1304151,,460206309,Livezi,Q12119560
1304324,,463293155,Bărbărigeni,Q12081950
1304324,,463293544,Piscu Scoarței,Q12146332
1304327,,460376951,Plopu,Q1582235
1304415,,463296221,Cerna,Q12169867
1304470,,422881572,Blaju,Q12082855
1304470,,422881522,Bârseștii de Jos,Q12082652
1304759,,454122175,Pelișor,Q834524
1304761,,454124422,Nemșa,Q832647
1304927,,446088227,Poiana,Q12143131
1304931,,463185009,Lupoaia,Q727566
1304931,,463185010,Prodănești,Q819403
1304933,,447917402,Colibița,Q1115240
1304952,,462251129,Poiana Crăcăoani,Q12143084
1304954,,462244974,Fânațe,Q755496
1304965,,462245428,Mănăstirea,Q977107
1304970,,306913402,Bobeica,Q12083013
1304971,,464510094,Benia,Q3893338
1304976,,464533290,Costileva,Q12113666
1305058,,460377115,Iabalcea,Q839703
1305808,,280754004,Cioranca,Q12724096
1305808,,447933736,Satu Nou,Q12150763
1305808,,280754221,Mihăilești,Q12131780
1305808,,460058640,Filiu,Q8274109
1305808,,447934967,Tătulești,Q12742739
1305808,,447933726,Mărgineanu,Q12122682
1305808,,369504685,Movila Banului,Q3292917
1305808,,447933712,Colțăneni,Q12111809
1306245,,26864225,Piatra Gozna,Q18545413
1306251,,6232351344,Rezervația Miru-Bora,Q12739346
1306251,,5135811845,Parângul Mare,Q897451
1306391,,2199466732,Babele,Q797624
1306391,,1851205962,Caraiman,Q858358
1306391,,2199466687,Sfinxul,Q3623938
1306392,,298266099,Șerbotă,Q396955
1306395,,444970216,Podragu,Q12743795
1306397,,281202881,La Fundu Bândei,Q12743768
1306397,,444970198,Iezer,Q18540885
1306397,,1656474447,Dara,Q901980
1306397,,443639723,Urlea,Q12743810
1306397,,443639767,Galbenele,Q12743761
1306397,,443639715,Găleșescu Mare,Q18540664
1306450,,422868551,Roșești,Q12148958
1306450,,422869680,Fericet,Q3656781
1306450,,422868494,Cionești,Q12170445
1306450,,422868493,Deve,Q12099761
1306450,,422868501,Bărăști,Q12082268
1306450,,422868543,Sohodol,Q4512185
1306450,,422868492,Dealu Lămășoi,Q12103068
1306450,,422868520,Budăiești,Q12085240
1306450,,422868539,Rusești,Q12149366
1306454,,460203443,Ghiurche,Q1030584
1306454,,446092560,Pajiștea,Q1029313
1306459,,456018794,Ineu,Q6976575
1306459,,957297896,Omului,Q12733231
1306466,,337470500,Будичевська Велика,Q4098074
1307363,,448219563,Bechinești,Q12081713
1307363,,463178682,Piorești,Q12146250
1307363,,463180413,Coceana,Q12113905
1307363,,448219577,Finta Veche,Q12166689
1307363,,448219468,Finta Mare,Q12166688
1307363,,463178692,Poienarii Vechi,Q12143168
1307363,,462628635,Gura Crivățului,Q12098478
1307363,,448217094,Ibrianu,Q12073547
1308488,,462231213,Cotu lui Ivan,Q12113820
1440642,,129708850,Dorobanți,Q1093005
1440642,,422877944,Variașu Mic,Q752005
1440642,,422877914,Iratoșu,Q1069504
1490918,,460204578,Retezatu,Q12147720
1491485,,448203624,Valea Seacă,Q12742978
1491486,,448203482,Socoalele,Q12154266
2021225,Calafat,1244326406,Calafat,Q652856
2378604,,1936736836,Bernády György,Q717700
2378604,,26292942,Târgu Mureș,Q186349
2378604,,2714542601,Lupoaica,Q12741322
2378604,,2123068459,Pseudosphaera,Q1241151
2378604,,316757262,Sângeorgiu de Mureș,Q1092812
2552618,,2634652844,Muzeul Național al Țăranului Român,Q623662
2559648,Harghita Mădăraș,3284998921,Harghita-Mădăraș,Q776023
2716004,,2634652314,Muzeul Etnografic al Transilvaniei,Q3330569
2870985,,462230511,Erbiceni,Q2621224
2870985,,462230521,Bârlești,Q12082630
2880905,,463187839,Ardealu,Q12078980
2880905,,463188524,Piatra,Q12137163
2880905,,1771054962,Troesmis,Q1309599
2880905,,2563285696,Dobrogea,Q182660
2881588,,258325256,Pietroiu,Q12137227
2881589,,120406540,Baldovinești,Q12080611
2882185,,460058558,Nicolești,Q12134638
2884328,,460062257,Țăcău,Q12168294
2892122,,448208929,Dunăreni,Q12102913
2892474,,442533978,Floriile,Q12165818
2893004,,460150446,Brebeni,Q12084697
2893005,,442533923,Ion Corvin,Q1091887
2902515,,142258088,Modelu,Q12124039
2902515,,448202912,Tonea,Q12161950
2902797,,291067819,Rasova,Q1077665
3004293,,462614431,Ungureni,Q12164590
3004293,,462613036,Gherghița,Q14077756
3021229,,454146692,Satu Nou,Q755185
3022486,,34088298,Cenad,Q14776866
3039324,,463255153,Pordeanu,Q608948
3039324,,262971613,Cheglevici,Q839707
3039324,,262971766,Cherestur,Q843155
3041943,,317406490,Urziceni,Q12164750
3042809,,463187057,Viișoara,Q430604
3043432,,463187163,Urziceni Pădure,Q754260
3205769,,463297882,Semenea,Q12151986
3238717,,462237913,Borosoaia,Q12084218
3245175,,2465864881,Agenția Națională de Administrare Fiscală - ANAF,Q12720091
3245175,,5257635108,Grivița,Q1842024
3245175,,8332104179,Ambasada Irlandei,Q104876141
3245175,,125372978,Universitate,Q3116198
3245175,,7925090301,Romancierilor,Q12739518
3245175,,2144709872,Titan,Q649962
3245175,,2495694242,International British School of Bucharest,Q6048855
3245175,,3118293238,Sala Dalles,Q12740329
3245175,,7023063629,Păcii,Q2794825
3245175,,8743004545,Ambasada Republicii Argentina,Q106887561
3245175,,2482381980,Monumentul Infanteristului,Q12735929
3245175,,2378840917,Monumentul eroilor CFR-iști,Q18544220
3245175,,8743312679,Ambasada Republicii Cuba,Q106889555
3245175,,7925090300,Parc Drumul Taberei,Q18545189
3245175,,2455287509,Universitatea Titu Maiorescu,Q1475250
3245175,,3855991465,Ion Luca Caragiale,Q7604489
3245175,,582561202,Apărătorii Patriei,Q2859115
3245175,,582555685,Piața Romană,Q3116212
3245175,,582975264,Grozăvești,Q1868109
3245175,,3226287573,Administrația Fiscală pentru Contribuabili Nerezidenți - AFCN,Q12720091
3245175,,902588463,Sinagoga Eșua Tova,Q117452
3245175,,2389982916,Piața Unirii,Q2274002
3245175,,2634652837,Muzeul Național de Artă al României,Q1319192
3245175,,2634651903,"Muzeul Memorial ""Dimitrie și Aurelia Ghiata\",Q18542262
3245175,,4119563321,Ministerul Culturii,Q1398002
3245175,,893387211,Templul Coral,Q2778310
3245175,,849372318,Cinemateca Eforie,Q37815679
3245175,,8735016034,Ambasada Bosniei și Herțegovinei,Q106848053
3245175,,893207785,Biserica Ortodoxă „Sf.Nicolae - Rusă”,Q2502307
3245175,,8736101125,Nunțiatura apostolică,Q16583144
3245175,,7040539622,Cenotaful lui Pintea Ciprian,Q18542051
3245175,,8743033293,Ambasada Republicii Peru,Q106888225
3245175,,435247463,1 Decembrie 1918,Q2813516
3245175,,8755735567,Ambasada Venezuelei,Q106937708
3245175,,672149975,Mănăstirea Stavropoleos,Q3119683
3245175,,3872661393,Ambasada Macedoniei de Nord,Q106858083
3245175,,2634652138,"Muzeul ""Theodor Pallady\",Q7781611
3245175,,4505417867,Muzeul Municipiului București,Q12404278
3245175,,2634651973,Muzeul Teatrului Național „Ion Luca Caragiale”,Q6695864
3245175,,305123683,Mihai Bravu,Q1929086
3245175,,8580505317,Ambasada Finlandei,Q106303672
3245175,,956510810,Ambasada Republicii Africa de Sud,Q106628567
3245175,,8735016035,Ambasada Republicii Estonia,Q65261868
3245175,,916075216,Caru' cu Bere,Q17169956
3245175,,4281742495,Ambasada Japoniei,Q106249732
3245175,,7925090298,Favorit,Q12728151
3245175,,2634652844,Muzeul Național al Țăranului Român,Q623662
3245175,,123386686,Teatrul Odeon,Q559214
3245175,,7925090332,Constantin Brâncuși,Q12722985
3245175,,96209423,București,Q19660
3245175,,916016099,Statuia spătarului Mihail Cantacuzino,Q18548130
3245175,,582984165,Lujerului,Q1921423
3245175,,8755735566,Ambasada Republicii Orientale Uruguay,Q106937655
3245175,,582991878,Piața Muncii,Q1961102
3245175,,630650358,Biserica Târca-Vitan,Q18538058
3245175,,2634651941,"Muzeul Memorial ""George Călinescu\",Q18542263
3245175,,6535442083,McKinsey & Company,Q310207
3245175,,8736101124,Ambasada Muntenegru,Q106858429
3245175,,7128900790,Monumentul Victimelor Pogromului,Q18545517
3245175,,893315904,Biserica Foișor,Q26257203
3245175,,2466907143,Mihai Viteazul,Q118755
3245175,,4786918775,Laminorului,Q3216768
3245175,,3226277600,Administrația Fiscală pentru Contribuabili Mijlocii București - AFCMB,Q12720091
3245175,,7925084860,Orizont,Q12737271
3245175,,2711704372,Carol Parc Hotel,Q5044500
3245175,,8736101123,Ambasada Republicii Lituania,Q106857884
3245175,,582554910,Piața Victoriei 1,Q2602883
3245175,,2486324769,Hanul Manuc,Q1159652
3245175,,582992954,Ștefan cel Mare,Q2355396
3245175,,8742796977,Ambasada Republicii Sudan,Q106885792
3245175,,2466907141,Gheorghe Lazăr,Q952971
3245175,,496329312,Biserica Ortodoxă Zlătari- Sfantul Ciprian,Q18549841
3245175,,2634652661,Muzeul Băncii Naționale a României,Q18542176
3245175,,672420268,"Biserica Ortodoxă ""Sfântul Elefterie Vechi\",Q12721944
3245175,,432783453,Costin Georgian,Q2388832
3245175,,2441208843,Bamboo by OXYA,Q16164129
3245175,,3226291676,Trezoreria sectorului 1,Q12720091
3245175,,8591425185,Ambasada Norvegiei,Q19383560
3245175,,2634652136,"Muzeul ""Theodor Aman\",Q12736101
3245175,,817392013,Ambasada Franței,Q2841775
3245175,,916177159,"Biserica Ortodoxă ""Sfântul Gheorghe Grivița\",Q18538037
3245175,,582553764,Piața Victoriei 2,Q2602883
3245175,,2466907142,Ion Heliade Rădulescu,Q2071370
3245175,,1015136181,Statuia lui Theodor Pallady,Q18548127
3245175,,7925090299,Tudor Vladimirescu,Q12727074
3245175,,6233361766,Ferentari,Q4897083
3245175,,905903852,Alexandru Lahovary,Q12741336
3245175,,293317918,Aurel Vlaicu,Q2871866
3245175,,305116719,Timpuri Noi,Q2120902
3245175,,5859527796,Cinema Studio,Q37815769
3245175,,1393030628,Memorialul Renașterii,Q6815562
3245175,,7925090331,Râul Doamnei,Q12739761
3245175,,582556598,Tineretului,Q3036302
3245175,,2268666170,Athenee Palace Hilton Bucharest,Q979477
3245175,,2634652153,"Muzeul de Artă ""Vasile Grigore - Pictor și Colecționar\",Q18542200
3245175,,849372213,Patria,Q7145239
3245175,,5916880473,Obor,Q2156002
3245175,,628641041,Hanul cu Tei,Q5651345
3245175,,458755204,Hotel Intercontinental București,Q1827765
3245175,,2634652840,Muzeul Național al Hărților și Cărții Vechi,Q18542278
3245175,,4282043265,Ambasada Confederației Elvețiene în România,Q101443352
3245175,,672420227,"Biserica Ortodoxă ""Sfântul Elefterie Nou\",Q3400403
3245175,,2839342480,Ambasada Malaeziei,Q106949714
3245175,,2634652186,Muzeul Colecțiilor de Artă,Q6940756
3245175,,8998463865,TBI Bank - Sediul Central,Q30632901
3245175,,950775070,Sinagoga Mare,Q2916042
3245175,,5257635111,1 Mai,Q176844
3245175,,7925090355,Valea Ialomiței,Q12742966
3245175,,8743033294,Ambasada Republicii Chile,Q106888150
3245175,,582984656,Gorjului,Q2287151
3245175,,899658120,C. A. Rosetti,Q3382274
3245175,,8735016033,Ambasada Republicii Belarus,Q106847672
3245175,,136778093,Ateneul Roman,Q755457
3245175,,2456512001,Universitatea Nicolae Titulescu,Q3551461
3245175,,518726893,Piața Iancului,Q549259
3245175,,559876471,Monumentul Aviatorilor,Q1187980
3245175,,5924885487,Ambasada Statului Israel,Q106940307
3245175,,8740243037,Ambasada Republicii Democratice Congo,Q106875126
3271062,,460200762,Roșia de Amaradia,Q2718340
3300026,,2456512001,Universitatea Nicolae Titulescu,Q3551461
3300026,,2455287509,Universitatea Titu Maiorescu,Q1475250
3507962,,907806511,Піп Іван Мармароський,Q4372154
3877261,,122304857,Gheorgheni,Q754724
3948533,,142256099,Călărași,Q212561
3950677,,277259117,Nisipurile,Q12134755
3950677,,460187395,Brăteștii de Jos,Q12128395
3950677,,448217462,Mărunțișu,Q12122780
3950677,,422880793,Moara Mocanului,Q12123918
3950677,,448211074,Dimoiu,Q12103277
3950677,,448211148,Udrești,Q12163516
3950677,,460185676,Moara Nouă,Q12123919
3950677,,448220093,Oreasca,Q12136453
3950677,,2563285702,Muntenia,Q207388
3950677,,422880214,Udeni-Zăvoi,Q12163474
3950677,,460185410,Bănești,Q12081894
3950677,,422880789,Cotu Malului,Q12113814
3951077,,1908098535,Chilia lui Daniil Sihastrul,Q12723994
4010057,M2: Dimitrie Leonida,582562934,Dimitrie Leonida,Q3028168
4454464,,34088251,Brad,Q841511
4495045,,2563285683,Banat,Q170143
4495246,,460065421,Nicolae Bălcescu,Q12134619
4495246,,461621929,Crângeni,Q12114848
4495246,,460065263,Deșirați,Q12100651
4711450,,460058437,Gura Gârluței,Q12098470
4711450,,460065678,Siliștea,Q2780040
4711450,,460068490,Traian,Q12162255
4713327,,463179168,Goga,Q12096385
4713327,,463180782,Sătucu,Q12152485
4713327,,462604217,Trestienii de Sus,Q12162337
4713327,,462587765,Baba Ana,Q787791
4713327,,462587926,Crângurile,Q12114843
4713327,,62273235,Mizil,Q737830
4713327,,447930089,Dulbanu,Q12102785
4713327,,447930104,Scorțeanca,Q12153372
4713327,,462592370,Boldești,Q12083753
4713327,,462258740,Fefelei,Q12165690
4713327,,447930094,Lacu Sinaia,Q12117010
4713327,,462592447,Grădiștea,Q12097571
4713327,,463179159,Buchilași,Q12085550
5163361,,422870569,Sub Piatră,Q535263
5231631,,282635719,Viișoara,Q375903
5234096,,261711067,Copăceni,Q837670
5234096,,57772848,Turda,Q209809
5245985,,261867379,Buru,Q370020
5248032,,460373883,Lungești,Q12118792
5249106,,422870045,Vidolm,Q752946
5385210,,34088318,Dobra,Q5053617
5509763,,460203461,Fântâna Brazilor,Q726059
5522580,,3497319333,Ecem,Q1472080
5522622,,3497318548,Piatra Singuratică,Q988101
5714906,,3862847515,Obelisc Monumentul Eroilor,Q12735040
5714906,,3862843067,Monumentul Eroilor din Războiul de Independență,Q12735040
5736937,,109675302,Gura Humorului,Q837170
6404095,,253864606,Nocrich,Q1096317
6450154,,460203698,Păltiniș-Ciuc,Q513209
6450154,,460203653,Valea Capelei,Q944446
6450154,,460203678,Comiat,Q1116167
6450154,,460203673,Lunca de Sus,Q1029575
6450154,,460203715,Valea Gârbea,Q1031571
6450154,,460203684,Izvorul Trotușului,Q1314796
6450154,,460203734,Valea Ugra,Q1399479
6450154,,460203641,Lunca de Jos,Q1020620
6450154,,460203649,Valea Boroș,Q835244
6450155,,460203642,Barațcoș,Q790156
6450155,,460203646,Poiana Fagului,Q723402
6450155,,460203663,Valea Rece,Q1036184
6544169,,290485693,Sibiu,Q83324
6608413,,5128008682,Cioboteni,Q305295
6608413,,142172498,Miercurea Ciuc,Q193420
6608413,,262784185,Jigodin,Q713553
6661741,Botoșani,130388465,Botoșani,Q178855
6661741,Botoșani,8173420767,,Q42791525
6661741,Botoșani,8173453829,,Q42791532
6675143,,380025514,Odorheiu Secuiesc,Q623099
6675143,,668908248,Teatrul Tomcsa Sándor,Q12356014
6675207,,268468027,Brădești,Q999873
6676107,,385677300,Ungheni,Q12164576
6689723,Băilești,130308534,Băilești,Q756649
6689807,Gruia,429957428,Gruia,Q1550352
6715042,,135043291,Corabia,Q754721
6898725,,435247999,Transfăgărășan,Q934803
7082981,,731830408,Cheile Turzii,Q929095
7122886,,422868338,Cugir,Q221214
7154792,,463295976,Popești,Q12142359
7154792,,463295974,Neghinești,Q12133168
7154792,,463295975,Piscu Mare,Q12146324
7154792,,463295938,Gruiu,Q12098163
7219078,,463194752,Trotușanu,Q12162509
7315472,,422869122,Muntari,Q11668407
7315472,,422869114,Poiana,Q12143116
7315472,,422869118,Petreni,Q12140146
7411902,,461602956,Răcășdia,Q75656
7418439,Horezu,341925171,Horezu,Q899461
7509955,Brăila,27511706,Brăila,Q188478
7656795,,1005217693,Lespezi,Q12743780
7659236,,443639388,Iezerul Caprei,Q18540886
7659236,,539510901,Vânătarea lui Buteanu,Q716193
7659284,,444970217,Mircii,Q12743779
7659284,,1665252558,Arpașul Mare,Q18537526
7662631,Bălușeni,447923465,Bălușeni,Q855734
7669532,Curtești,406138123,Curtești,Q2715827
7737543,,8337061405,Micro Focus,Q1931458
7873402,,444655550,Mardale,Q12121322
7873475,,444646643,Dobrețu,Q2292746
7957817,Macroregiunea Doi,8173420767,,Q42791525
7957817,Macroregiunea Doi,8173453829,,Q42791532
7957817,Macroregiunea Doi,3595235993,,Q1164460
7957817,Macroregiunea Doi,2866636237,,Q12726057
7958145,Macroregiunea Unu,9126490042,,Q388592
7958145,Macroregiunea Unu,9126490037,,Q388592
7958145,Macroregiunea Unu,9126490034,,Q388592
7958145,Macroregiunea Unu,9126490033,,Q388592
7958145,Macroregiunea Unu,9126490046,,Q388592
7958145,Macroregiunea Unu,422870827,,Q4224852
7958145,Macroregiunea Unu,9126490036,,Q388592
7958145,Macroregiunea Unu,9126490040,,Q388592
7958145,Macroregiunea Unu,9126490044,,Q388592
7958145,Macroregiunea Unu,7105508887,,Q388592
7958145,Macroregiunea Unu,9126490032,,Q388592
7958145,Macroregiunea Unu,9126490039,,Q388592
7958145,Macroregiunea Unu,9126490041,,Q388592
7958145,Macroregiunea Unu,9126490038,,Q388592
7958145,Macroregiunea Unu,9126490043,,Q388592
7958145,Macroregiunea Unu,9126490045,,Q388592
7958145,Macroregiunea Unu,9126490035,,Q388592
7958145,Macroregiunea Unu,7105508901,,Q388592
7958145,Macroregiunea Unu,7105508886,,Q388592
7958145,Macroregiunea Unu,4340799591,,Q388592
8093717,,280524140,Satu Barbă,Q754634
8093717,,280523007,Margine,Q754826
8102475,,135011471,Caracal,Q609044
8313261,,880166837,Biserica de lemn veche din Bârsana,Q5118024
8313658,,462243903,Valea Stejarului,Q598326
8313818,,462245963,Coștiui,Q746065
8318751,,462243832,Șugău,Q570261
8334767,Târgu Mureș,26292942,Târgu Mureș,Q186349
8362012,,463298638,Focșa,Q12165892
8362012,,463298643,Răducani,Q12147317
8362012,,463298629,Condrea,Q12112321
8385406,,263828127,Stretea,Q824589
8391474,,1081940907,Biserica de lemn din Poienile de sub Munte,Q18545526
8391474,,569095951,Poienile de Sub Munte,Q1006101
8521876,,448786357,Călăreți,Q12109464
8521876,,448350759,Răzoarele,Q12147426
8521876,,344865490,Ileana,Q2537505
8522057,,461603046,Camenița,Q890233
8522057,,461603076,Cracu Almăj,Q552956
8522057,,461603247,Poienile Boinei,Q971749
8522057,,4375260911,Peștera Ponicova,Q12737966
8522057,,461603111,Valea Orevița,Q519735
8851919,,142194452,Borsec,Q839796
8863573,Seaca,463259016,Seaca,Q12159188
9043495,,422871228,Stăuini,Q12157817
9043495,,422871014,Crișeni,Q12115266
9043496,,422869252,Valea Abruzel,Q12087392
9043497,,422870830,Furduiești,Q12166409
9047968,,422869803,Dealu Geoagiului,Q851340
9050697,,422869982,Remetea,Q1224583
9058866,,422869357,Curpeni,Q4968743
9066505,,422870257,Tonea,Q11756269
9066506,,422870026,Purcăreți,Q3894333
9066506,,422868359,Călene,Q3888934
9157980,,119846475,Zimandu Nou,Q1082229
9157980,,422878358,Andrei Șaguna,Q379016
9233937,,6234524557,Petera Pagodelor,Q12737961
9233937,,6234524558,Peștera Perlelor,Q12737976
9233937,,6220416736,Peștera cu Lac,Q18545364
9289028,,446094023,Răstoaca,Q12147671
9289028,,2042613607,Nicolae Bălcescu,Q15728384
9362564,,462227928,Hlincea,Q12167310
9365343,,2386573451,Statuia Ion Luca Caragiale,Q315132
9365343,,2387231699,Statuia Constantin Prezan,Q868851
9365343,,2379748769,Crucea lui Ferentz,Q18540149
9365343,,771484021,Monumentul Unirii,Q4683795
9365343,,316394639,Colegiul Național “Costache Negruzzi”,Q18539127
9365343,,2634652165,"Muzeul Științei și Tehnicii ""Ștefan Procopiu\",Q18544249
9365343,,129984582,Iași,Q46852
9365343,,2386553289,Statuia Octav Băncilă,Q3068361
9365343,,2634652313,Muzeul Etnografic al Moldovei,Q18542233
9365343,,2386553284,Statuia Ion Creangă,Q204810
9365343,,2386573403,Statuia Mihai Eminescu,Q184935
